"28.
Transformers
(2007)",(2007),PG-13,144 min,"Action, Adventure, Sci-Fi",7.0,"61        
        Metascore","An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager.","Votes:
658,848
| Gross:
$319.25M"
"29.
The Meg
(2018)",(2018),PG-13,113 min,"Action, Horror, Sci-Fi",5.6,"46        
        Metascore",A group of scientists exploring the Marianas Trench encounter the largest marine predator that has ever existed - the Megalodon.,"Votes:
183,529
| Gross:
$143.01M"
"30.
Bird Box
(2018)",(2018),R,124 min,"Horror, Mystery, Sci-Fi",6.6,"51        
        Metascore","Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety.","Votes:
364,726"
"31.
Spider-Man: No Way Home
(2021)",(2021),PG-13,148 min,"Action, Adventure, Fantasy",8.2,"71        
        Metascore","With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.","Votes:
814,504
| Gross:
$804.75M"
"32.
The Prestige
(2006)",(2006),PG-13,130 min,"Drama, Mystery, Sci-Fi",8.5,"66        
        Metascore","After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.","Votes:
1,376,100
| Gross:
$53.09M"
"33.
Blade Runner 2049
(2017)",(2017),R,164 min,"Action, Drama, Mystery",8.0,"81        
        Metascore","Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.","Votes:
612,221
| Gross:
$92.05M"
"35.
Jurassic Park
(1993)",(1993),PG-13,127 min,"Action, Adventure, Sci-Fi",8.2,"68        
        Metascore",A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,"Votes:
1,023,555
| Gross:
$402.45M"
"38.
The Hunger Games
(2012)",(2012),PG-13,142 min,"Action, Adventure, Sci-Fi",7.2,"68        
        Metascore",Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,"Votes:
954,163
| Gross:
$408.01M"
"39.
Back to the Future
(1985)",(1985),PG,116 min,"Adventure, Comedy, Sci-Fi",8.5,"87        
        Metascore","Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.","Votes:
1,250,228
| Gross:
$210.61M"
"40.
Alien
(1979)",(1979),R,117 min,"Horror, Sci-Fi",8.5,"89        
        Metascore",The crew of a commercial spacecraft encounters a deadly lifeform after investigating an unknown transmission.,"Votes:
910,238
| Gross:
$78.90M"
"41.
28 Days Later
(2002)",(2002),R,113 min,"Drama, Horror, Sci-Fi",7.5,"73        
        Metascore","Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.","Votes:
427,584
| Gross:
$45.06M"
"42.
Mortal Engines
(2018)",(2018),PG-13,128 min,"Action, Adventure, Fantasy",6.1,"44        
        Metascore","In a post-apocalyptic world where cities ride on wheels and consume each other to survive, two people meet in London and try to stop a conspiracy.","Votes:
132,686
| Gross:
$15.95M"
"43.
Guardians of the Galaxy Vol. 2
(2017)",(2017),PG-13,136 min,"Action, Adventure, Comedy",7.6,"67        
        Metascore","The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father, the ambitious celestial being Ego.","Votes:
724,751
| Gross:
$389.81M"
"45.
Avengers: Endgame
(2019)",(2019),PG-13,181 min,"Action, Adventure, Drama",8.4,"78        
        Metascore","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.","Votes:
1,195,820
| Gross:
$858.37M"
"46.
Aliens
(1986)",(1986),R,137 min,"Action, Adventure, Sci-Fi",8.4,"84        
        Metascore","Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring.","Votes:
737,340
| Gross:
$85.16M"
"47.
The Suicide Squad
(2021)",(2021),R,132 min,"Action, Adventure, Comedy",7.2,"72        
        Metascore","Supervillains Harley Quinn, Bloodsport, Peacemaker, and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.","Votes:
379,158
| Gross:
$55.82M"
"48.
Nope
(2022)",(2022),R,130 min,"Horror, Mystery, Sci-Fi",6.8,"77        
        Metascore",The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,"Votes:
236,918
| Gross:
$123.28M"
"49.
Avatar
(2009)",(2009),PG-13,162 min,"Action, Adventure, Fantasy",7.9,"83        
        Metascore",A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,"Votes:
1,353,771
| Gross:
$760.51M"
"1.
Air
(I) (2023)",(I) (2023),R,111 min,"Drama, Sport",7.5,"73        
        Metascore","Follows the history of sports marketing executive Sonny Vaccaro, and how he led Nike in its pursuit of the greatest athlete in the history of basketball, Michael Jordan.","Votes:
126,423"
"3.
The Sandlot
(1993)",(1993),PG,101 min,"Comedy, Drama, Family",7.8,"55        
        Metascore","In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures.","Votes:
97,845
| Gross:
$32.42M"
"4.
Creed III
(2023)",(2023),PG-13,116 min,"Drama, Sport",6.8,"73        
        Metascore","Adonis has been thriving in both his career and family life, but when a childhood friend and former boxing prodigy resurfaces, the face-off is more than just a fight.","Votes:
76,980"
"5.
80 for Brady
(2023)",(2023),PG-13,98 min,"Comedy, Drama, Sport",5.8,"52        
        Metascore",A group of friends made it their life-long mission to go to the Super Bowl and meet NFL superstar Tom Brady.,"Votes:
8,507"
"6.
Champions
(2023)",(2023),PG-13,124 min,"Comedy, Drama, Sport",6.7,"50        
        Metascore","A former minor-league basketball coach is ordered by the court to manage a team of players with intellectual disabilities. He soon realizes that despite his doubts, together, this team can go further than they ever imagined.","Votes:
15,274"
"10.
Ford v Ferrari
(2019)",(2019),PG-13,152 min,"Action, Biography, Drama",8.1,"81        
        Metascore",American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,"Votes:
426,696
| Gross:
$117.62M"
"11.
Cars
(2006)",(2006),G,117 min,"Animation, Adventure, Comedy",7.2,"73        
        Metascore","On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.","Votes:
443,794
| Gross:
$244.08M"
"12.
The Karate Kid
(1984)",(1984),PG,126 min,"Action, Drama, Family",7.3,"60        
        Metascore",A martial arts master agrees to teach karate to a bullied teenager.,"Votes:
235,112
| Gross:
$90.82M"
"13.
Jerry Maguire
(1996)",(1996),R,139 min,"Comedy, Drama, Romance",7.3,"77        
        Metascore","When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.","Votes:
277,601
| Gross:
$153.95M"
"14.
A League of Their Own
(1992)",(1992),PG,128 min,"Comedy, Drama, Sport",7.3,"69        
        Metascore",Two sisters join the first female professional baseball league and struggle to help it succeed amid their own growing rivalry.,"Votes:
116,104
| Gross:
$107.53M"
"15.
Rush
(I) (2013)",(I) (2013),R,123 min,"Action, Biography, Drama",8.1,"74        
        Metascore",The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,"Votes:
494,599
| Gross:
$26.95M"
"16.
Rocky
(1976)",(1976),PG,120 min,"Drama, Sport",8.1,"70        
        Metascore",A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect.,"Votes:
603,614
| Gross:
$117.24M"
"17.
Moneyball
(2011)",(2011),PG-13,133 min,"Biography, Drama, Sport",7.6,"87        
        Metascore",Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,"Votes:
443,774
| Gross:
$75.61M"
"18.
I, Tonya
(2017)",(2017),R,119 min,"Biography, Comedy, Drama",7.5,"77        
        Metascore","Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.","Votes:
229,655
| Gross:
$30.01M"
"19.
Happy Gilmore
(1996)",(1996),PG-13,92 min,"Comedy, Sport",7.0,"31        
        Metascore",A rejected hockey player puts his skills to the golf course to save his grandmother's house.,"Votes:
237,448
| Gross:
$38.62M"
"20.
She's the Man
(2006)",(2006),PG-13,105 min,"Comedy, Romance, Sport",6.4,"45        
        Metascore","When her brother decides to ditch for a couple weeks, Viola heads over to his elite boarding school, disguised as him, and proceeds to fall for his school's star soccer player, and soon learns she's not the only one with romantic troubles.","Votes:
167,919
| Gross:
$2.34M"
"21.
Unbroken
(I) (2014)",(I) (2014),PG-13,137 min,"Action, Biography, Drama",7.2,"59        
        Metascore","After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.","Votes:
175,961
| Gross:
$115.64M"
"22.
The Karate Kid
(2010)",(2010),PG,140 min,"Action, Drama, Family",6.2,"61        
        Metascore","Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.","Votes:
195,485
| Gross:
$176.59M"
"23.
Dodgeball: A True Underdog Story
(2004)",(2004),PG-13,92 min,"Comedy, Sport",6.7,"55        
        Metascore",A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain.,"Votes:
259,275
| Gross:
$114.33M"
"24.
Field of Dreams
(1989)",(1989),PG,107 min,"Drama, Family, Fantasy",7.5,"57        
        Metascore","Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.","Votes:
123,569
| Gross:
$64.43M"
"25.
Warrior
(2011)",(2011),PG-13,140 min,"Action, Drama, Sport",8.1,"71        
        Metascore","The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.","Votes:
484,236
| Gross:
$13.66M"
"27.
White Men Can't Jump
(2023)",(2023),R,101 min,"Comedy, Drama, Sport",5.0,"40        
        Metascore",A remake of the 1992 film about a pair of basketball hustlers who team up to earn extra cash.,"Votes:
8,382"
"28.
Creed
(II) (2015)",(II) (2015),PG-13,133 min,"Action, Drama, Sport",7.6,"82        
        Metascore","The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.","Votes:
300,419
| Gross:
$109.77M"
"29.
Caddyshack
(1980)",(1980),13+,98 min,"Comedy, Sport",7.2,"48        
        Metascore",An exclusive golf course has to deal with a brash new member and a destructive dancing gopher.,"Votes:
123,112
| Gross:
$39.85M"
"30.
12 Mighty Orphans
(2021)",(2021),PG-13,118 min,"History, Sport",6.9,"44        
        Metascore","Haunted by his mysterious past, a devoted high-school football coach leads a scrawny team of orphans to the state championship during the Great Depression and inspires a broken nation along the way.","Votes:
7,128"
"31.
Bring It On
(2000)",(2000),PG-13,98 min,"Comedy, Romance, Sport",6.1,"52        
        Metascore",A champion high school cheerleading squad discovers its previous captain stole all their best routines from an inner-city school and must scramble to compete at this year's championships.,"Votes:
101,208
| Gross:
$68.38M"
"32.
Remember the Titans
(2000)",(2000),PG,113 min,"Biography, Drama, Sport",7.8,"48        
        Metascore",The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.,"Votes:
223,830
| Gross:
$115.65M"
"33.
Creed II
(2018)",(2018),PG-13,130 min,"Action, Drama, Sport",7.1,"66        
        Metascore","Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.","Votes:
147,772
| Gross:
$115.72M"
"34.
Big George Foreman
(2023)",(2023),PG-13,129 min,"Biography, Drama, Sport",6.6,"45        
        Metascore",The life and boxing career of George Foreman.,"Votes:
3,685"
"35.
Talladega Nights: The Ballad of Ricky Bobby
(2006)",(2006),PG-13,108 min,"Comedy, Sport",6.6,"66        
        Metascore","Number one NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion are put to the test.","Votes:
192,339
| Gross:
$148.21M"
"36.
Home Team
(2022)",(2022),PG,95 min,"Comedy, Sport",6.0,"23        
        Metascore",New Orleans Saints head coach Sean Payton coaches his son's 6th-grade football team while he is being suspended for the entire 2012 season as a result of his role in the Saints' Bountygate scandal.,"Votes:
20,798"
"37.
White Men Can't Jump
(1992)",(1992),R,115 min,"Comedy, Sport",6.8,"65        
        Metascore",Black and white basketball hustlers join forces to double their chances of winning money on the street courts and in a basketball tournament.,"Votes:
94,216
| Gross:
$76.25M"
"38.
Hustle
(2022)",(2022),R,117 min,"Comedy, Drama, Sport",7.3,"68        
        Metascore",A basketball scout discovers a phenomenal street ball player while in Spain and sees the prospect as his opportunity to get back into the NBA.,"Votes:
134,102"
"39.
Rookie of the Year
(1993)",(1993),PG,103 min,"Comedy, Family, Fantasy",6.1,"53        
        Metascore","When an accident miraculously gives a boy an incredibly powerful pitching arm, he becomes a major league pitcher for the Chicago Cubs.","Votes:
29,875
| Gross:
$53.58M"
"40.
The Blind Side
(2009)",(2009),PG-13,129 min,"Biography, Drama, Sport",7.6,"53        
        Metascore","The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.","Votes:
347,274
| Gross:
$255.96M"
"41.
Raging Bull
(1980)",(1980),R,129 min,"Biography, Drama, Sport",8.1,"90        
        Metascore","The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.","Votes:
365,719
| Gross:
$23.38M"
"42.
Major League
(1989)",(1989),R,107 min,"Comedy, Sport",7.2,"62        
        Metascore","The new owner of the Cleveland Indians puts together a purposely horrible team so they'll lose and she can move the team. But when the plot is uncovered, they start winning just to spite her.","Votes:
73,360
| Gross:
$49.80M"
"43.
Rocky IV
(1985)",(1985),PG,91 min,"Drama, Sport",6.9,"40        
        Metascore","Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union.","Votes:
218,318
| Gross:
$127.87M"
"44.
Somewhere in Queens
(2022)",(2022),R,106 min,"Comedy, Drama, Sport",6.9,"61        
        Metascore","Leo and Angela Russo live a simple life in Queens, surrounded by their overbearing Italian-American family. When their son 'Sticks' finds success on his high-school basketball team, Leo tears the family apart trying to make it happen.","Votes:
1,950"
"45.
Cars 3
(2017)",(2017),G,102 min,"Animation, Adventure, Comedy",6.7,"59        
        Metascore",Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.,"Votes:
110,897
| Gross:
$152.90M"
"46.
Cars 2
(2011)",(2011),G,106 min,"Animation, Adventure, Comedy",6.2,"57        
        Metascore",Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,"Votes:
203,929
| Gross:
$191.45M"
"47.
The Program
(II) (2015)",(II) (2015),R,99 min,"Biography, Drama, Sport",6.5,"53        
        Metascore","An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong.","Votes:
18,682"
"48.
The Fighter
(I) (2010)",(I) (2010),R,116 min,"Action, Biography, Drama",7.8,"79        
        Metascore","Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.","Votes:
378,997
| Gross:
$93.62M"
"49.
Million Dollar Baby
(2004)",(2004),PG-13,132 min,"Drama, Sport",8.1,"86        
        Metascore","Frankie, an ill-tempered old coach, reluctantly agrees to train aspiring boxer Maggie. Impressed with her determination and talent, he helps her become the best and the two soon form a close bond.","Votes:
703,129
| Gross:
$100.49M"
"1.
Mission: Impossible - Dead Reckoning Part One
(2023)",(2023),PG-13,163 min,"Action, Adventure, Thriller",8.1,"81        
        Metascore",Ethan Hunt and his IMF team must track down a dangerous weapon before it falls into the wrong hands.,"Votes:
78,986"
"2.
Sound of Freedom
(2023)",(2023),PG-13,131 min,"Action, Biography, Drama",8.0,"43        
        Metascore",The incredible true story of a former government agent turned vigilante who embarks on a dangerous mission to rescue hundreds of children from sex traffickers.,"Votes:
31,345"
"3.
Insidious: The Red Door
(2023)",(2023),PG-13,107 min,"Horror, Mystery, Thriller",6.0,"45        
        Metascore",The Lamberts must go deeper into The Further than ever before to put their demons to rest once and for all.,"Votes:
12,965"
"5.
Mission: Impossible - Fallout
(2018)",(2018),PG-13,147 min,"Action, Adventure, Thriller",7.7,"86        
        Metascore","Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.","Votes:
354,804
| Gross:
$220.16M"
"6.
65
(2023)",(2023),PG-13,93 min,"Action, Adventure, Drama",5.4,"40        
        Metascore",An astronaut crash lands on a mysterious planet only to discover he's not alone.,"Votes:
59,801"
"7.
Mission: Impossible
(1996)",(1996),PG-13,110 min,"Action, Adventure, Thriller",7.1,"59        
        Metascore","An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.","Votes:
449,357
| Gross:
$180.98M"
"8.
Extraction II
(2023)",(2023),R,122 min,"Action, Thriller",7.1,"57        
        Metascore","After barely surviving his grievous wounds from his mission in Dhaka, Bangladesh, Tyler Rake is back, and his team is ready to take on their next mission.","Votes:
102,416"
"9.
John Wick: Chapter 4
(2023)",(2023),R,169 min,"Action, Crime, Thriller",7.8,"78        
        Metascore","John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.","Votes:
245,389"
"10.
Nimona
(2023)",(2023),PG,101 min,"Animation, Action, Adventure",7.6,"75        
        Metascore","When a knight in a futuristic medieval world is framed for a crime he didn't commit, the only one who can help him prove his innocence is Nimona -- a mischievous teen who happens to be a shapeshifting creature he's sworn to destroy.","Votes:
18,691"
"11.
Mission: Impossible - Rogue Nation
(2015)",(2015),PG-13,131 min,"Action, Adventure, Thriller",7.4,"75        
        Metascore",Ethan and his team take on their most impossible mission yet when they have to eradicate an international rogue organization as highly skilled as they are and committed to destroying the IMF.,"Votes:
392,434
| Gross:
$195.04M"
"13.
Bird Box: Barcelona
(2023)",(2023),TV-MA,112 min,"Horror, Mystery, Sci-Fi",5.3,"47        
        Metascore","After an entity of mysterious origin annihilates the world's population causing those who observe it to take their lives, Sebastián and his daughter begin their own great adventure of survival in Barcelona.","Votes:
10,236"
"14.
The Covenant
(2023)",(2023),R,123 min,"Action, Thriller, War",7.5,"63        
        Metascore","During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.","Votes:
85,194"
"15.
Mission: Impossible - Ghost Protocol
(2011)",(2011),PG-13,132 min,"Action, Adventure, Thriller",7.4,"73        
        Metascore","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.","Votes:
509,835
| Gross:
$209.40M"
"16.
Mission: Impossible III
(2006)",(2006),PG-13,126 min,"Action, Adventure, Thriller",6.9,"66        
        Metascore",IMF agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fiancée in response.,"Votes:
374,504
| Gross:
$134.03M"
"17.
Mission: Impossible II
(2000)",(2000),PG-13,123 min,"Action, Adventure, Thriller",6.1,"59        
        Metascore","IMF agent Ethan Hunt is sent to Sydney to find and destroy a genetically modified disease called ""Chimera"".","Votes:
361,165
| Gross:
$215.41M"
"18.
X
(II) (2022)",(II) (2022),R,105 min,"Horror, Mystery, Thriller",6.6,"79        
        Metascore","In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.","Votes:
137,000"
"19.
The Blackening
(2022)",(2022),R,97 min,"Comedy, Horror, Thriller",6.0,"69        
        Metascore",Seven Black friends go away for the weekend and end up trapped in a cabin with a killer who has a vendetta. Will their street smarts and knowledge of horror movies help them stay alive? Probably not.,"Votes:
7,085"
"20.
Insidious
(I) (2010)",(I) (2010),PG-13,103 min,"Horror, Mystery, Thriller",6.8,"52        
        Metascore",A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,"Votes:
323,863
| Gross:
$54.01M"
"22.
Scream VI
(2023)",(2023),R,122 min,"Horror, Mystery, Thriller",6.6,"61        
        Metascore","In the next installment, the survivors of the Ghostface killings leave Woodsboro behind and start a fresh chapter in New York City.","Votes:
89,870"
"23.
Fast X
(2023)",(2023),PG-13,141 min,"Action, Adventure, Crime",5.9,"56        
        Metascore",Dom Toretto and his family are targeted by the vengeful son of drug kingpin Hernan Reyes.,"Votes:
80,114"
"24.
Don't Worry Darling
(I) (2022)",(I) (2022),R,123 min,"Drama, Mystery, Thriller",6.3,"48        
        Metascore","While her husband leaves home everyday to work in a top secret facility, a young 1950s housewife begins to question her life when she notices strange behavior from the other wives in the neighborhood.","Votes:
121,106"
"25.
Run Rabbit Run
(2023)",(2023),TV-MA,100 min,"Horror, Thriller",5.0,"52        
        Metascore","Sarah Snook plays a fertility doctor who believes firmly in life and death, but after noticing the strange behavior of her young daughter, she must challenge her own values and confront a ghost from her past.","Votes:
6,754"
"28.
Extraction
(2020)",(2020),R,116 min,"Action, Thriller",6.8,"56        
        Metascore","Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.","Votes:
243,450"
"29.
Talk to Me
(I) (2022)",(I) (2022),R,94 min,"Horror, Thriller",7.5,"73        
        Metascore","When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked on the new thrill, until one of them goes too far and unleashes terrifying supernatural forces.","Votes:
1,255"
"30.
Inception
(2010)",(2010),PG-13,148 min,"Action, Adventure, Sci-Fi",8.8,"74        
        Metascore","A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.","Votes:
2,434,671
| Gross:
$292.58M"
"31.
The Dark Knight
(2008)",(2008),PG-13,152 min,"Action, Crime, Drama",9.0,"84        
        Metascore","When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.","Votes:
2,743,636
| Gross:
$534.86M"
"32.
The Menu
(2022)",(2022),R,107 min,"Comedy, Horror, Thriller",7.2,"71        
        Metascore","A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.","Votes:
334,100"
"33.
The Batman
(2022)",(2022),PG-13,176 min,"Action, Crime, Drama",7.8,"72        
        Metascore","When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.","Votes:
712,367
| Gross:
$369.35M"
"34.
Infinity Pool
(2023)",(2023),R,117 min,"Crime, Horror, Mystery",6.1,"72        
        Metascore","James and Em Foster are enjoying an all-inclusive beach vacation in the fictional island of La Tolqa, when a fatal accident exposes the resort's perverse subculture of hedonistic tourism, reckless violence and surreal horrors.","Votes:
36,613"
"36.
The Pope's Exorcist
(2023)",(2023),R,103 min,"Horror, Thriller",6.1,"45        
        Metascore","Follow Gabriele Amorth, the Vatican's leading exorcist, as he investigates the possession of a child and uncovers a conspiracy the Vatican has tried to keep secret.","Votes:
47,000"
"37.
Midsommar
(2019)",(2019),R,148 min,"Drama, Horror, Mystery",7.1,"72        
        Metascore",A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,"Votes:
360,034
| Gross:
$27.33M"
"38.
Bullet Train
(2022)",(2022),R,127 min,"Action, Comedy, Thriller",7.3,"49        
        Metascore",Five assassins aboard a swiftly-moving bullet train find out that their missions have something in common.,"Votes:
372,497
| Gross:
$103.37M"
"39.
Annihilation
(I) (2018)",(I) (2018),R,115 min,"Adventure, Drama, Horror",6.8,"79        
        Metascore","A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.","Votes:
343,780
| Gross:
$32.73M"
"40.
Kandahar
(2023)",(2023),R,119 min,"Action, Thriller",6.0,"52        
        Metascore",A CIA operative and his translator flee from special forces in Afghanistan after exposing a covert mission.,"Votes:
14,077"
"41.
The Lincoln Lawyer
(2011)",(2011),R,118 min,"Crime, Drama, Mystery",7.3,"63        
        Metascore",A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.,"Votes:
245,859
| Gross:
$58.01M"
"42.
God Is a Bullet
(2023)",(2023),18+,156 min,"Action, Crime, Horror",5.4,"31        
        Metascore","Taking matters into his own hands, Detective Bob Hightower tries to infiltrate an evil cult to save his kidnapped daughter and avenge the murder of his wife.","Votes:
1,393"
"43.
Tenet
(2020)",(2020),PG-13,150 min,"Action, Sci-Fi, Thriller",7.3,"69        
        Metascore","Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.","Votes:
539,419
| Gross:
$58.46M"
"44.
M3GAN
(2022)",(2022),PG-13,102 min,"Horror, Sci-Fi, Thriller",6.4,"72        
        Metascore",A robotics engineer at a toy company builds a life-like doll that begins to take on a life of its own.,"Votes:
113,161
| Gross:
$93.88M"
"45.
Cocaine Bear
(2023)",(2023),R,95 min,"Comedy, Thriller",6.0,"54        
        Metascore","An oddball group of cops, criminals, tourists and teens converge on a Georgia forest where a huge black bear goes on a murderous rampage after unintentionally ingesting cocaine.","Votes:
80,819"
"47.
Insidious: The Last Key
(2018)",(2018),PG-13,103 min,"Horror, Mystery, Thriller",5.7,"49        
        Metascore","Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home where the terror began.","Votes:
65,877
| Gross:
$67.75M"
"48.
Nobody
(I) (2021)",(I) (2021),R,92 min,"Action, Crime, Drama",7.4,"64        
        Metascore","A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.","Votes:
295,069
| Gross:
$27.27M"
"49.
The Meg
(2018)",(2018),PG-13,113 min,"Action, Horror, Sci-Fi",5.6,"46        
        Metascore",A group of scientists exploring the Marianas Trench encounter the largest marine predator that has ever existed - the Megalodon.,"Votes:
183,529
| Gross:
$143.01M"
"50.
The Departed
(2006)",(2006),R,151 min,"Crime, Drama, Thriller",8.5,"85        
        Metascore",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,"Votes:
1,366,575
| Gross:
$132.38M"
"2.
The Covenant
(2023)",(2023),R,123 min,"Action, Thriller, War",7.5,"63        
        Metascore","During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.","Votes:
85,194"
"3.
Sisu
(2022)",(2022),R,91 min,"Action, War",6.9,"70        
        Metascore","When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, Nazi soldiers led by a brutal SS officer battle him.","Votes:
45,318"
"5.
Dunkirk
(2017)",(2017),PG-13,106 min,"Action, Drama, History",7.8,"94        
        Metascore","Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.","Votes:
690,899
| Gross:
$188.37M"
